* Measurement data measured by REW V5.19
* Source: default [default], no input selected, 1, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS  With no timing reference
* Dated: Nov 16, 2020 2:06:06 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: KZ EDX (R)
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
257.446 96.607 157.491
257.812 96.599 157.517
258.179 96.592 157.540
258.545 96.584 157.560
258.911 96.575 157.581
259.277 96.566 157.610
259.644 96.558 157.646
260.010 96.552 157.683
260.376 96.547 157.714
260.742 96.542 157.733
261.108 96.538 157.740
261.475 96.531 157.739
261.841 96.522 157.742
262.207 96.513 157.757
262.573 96.503 157.790
262.939 96.495 157.837
263.306 96.490 157.890
263.672 96.488 157.934
264.038 96.487 157.962
264.404 96.486 157.972
264.771 96.482 157.973
265.137 96.475 157.979
265.503 96.467 158.003
265.869 96.461 158.047
266.235 96.457 158.099
266.602 96.457 158.140
266.968 96.458 158.155
267.334 96.457 158.145
267.700 96.451 158.126
268.066 96.441 158.124
268.433 96.431 158.151
268.799 96.423 158.202
269.165 96.420 158.253
269.531 96.420 158.285
269.897 96.419 158.291
270.264 96.416 158.285
270.630 96.410 158.285
270.996 96.406 158.295
271.362 96.403 158.305
271.729 96.401 158.296
272.095 96.398 158.270
272.461 96.390 158.244
272.827 96.380 158.244
273.193 96.373 158.275
273.560 96.372 158.313
273.926 96.376 158.318
274.292 96.379 158.268
274.658 96.374 158.184
275.024 96.359 158.118
275.391 96.338 158.122
275.757 96.321 158.204
276.123 96.316 158.324
276.489 96.323 158.418
276.855 96.335 158.440
277.222 96.342 158.396
277.588 96.341 158.328
277.954 96.333 158.284
278.320 96.323 158.282
278.687 96.316 158.308
279.053 96.313 158.329
279.419 96.312 158.327
279.785 96.308 158.308
280.151 96.300 158.293
280.518 96.292 158.295
280.884 96.284 158.313
281.250 96.279 158.330
281.616 96.274 158.334
281.982 96.268 158.326
282.349 96.260 158.321
282.715 96.250 158.333
283.081 96.242 158.361
283.447 96.237 158.393
283.813 96.234 158.412
284.180 96.232 158.409
284.546 96.229 158.388
284.912 96.222 158.363
285.278 96.213 158.348
285.645 96.203 158.349
286.011 96.194 158.362
286.377 96.188 158.376
286.743 96.183 158.382
287.109 96.177 158.374
287.476 96.170 158.361
287.842 96.161 158.352
288.208 96.151 158.359
288.574 96.143 158.381
