* Measurement data measured by REW V5.19
* Source: default [default], no input selected, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS  With no timing reference
* Dated: Sep 25, 2020 1:58:46 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: RE800S R; single flange
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
133.667 103.176 129.366
134.033 103.157 129.348
134.399 103.138 129.328
134.766 103.119 129.301
135.132 103.100 129.267
135.498 103.079 129.233
135.864 103.057 129.209
136.230 103.035 129.199
136.597 103.014 129.199
136.963 102.997 129.199
137.329 102.981 129.184
137.695 102.965 129.152
138.062 102.947 129.108
138.428 102.925 129.065
138.794 102.903 129.034
139.160 102.880 129.020
139.526 102.859 129.014
139.893 102.840 129.007
140.259 102.822 128.992
140.625 102.803 128.969
140.991 102.784 128.943
141.357 102.763 128.918
141.724 102.743 128.897
142.090 102.723 128.879
142.456 102.703 128.863
142.822 102.684 128.846
143.188 102.665 128.830
143.555 102.647 128.812
143.921 102.629 128.790
144.287 102.611 128.763
144.653 102.593 128.732
145.020 102.574 128.700
145.386 102.553 128.671
145.752 102.532 128.649
146.118 102.511 128.635
146.484 102.490 128.628
146.851 102.471 128.624
147.217 102.451 128.624
147.583 102.433 128.623
147.949 102.415 128.622
148.315 102.398 128.619
148.682 102.382 128.610
149.048 102.365 128.596
149.414 102.348 128.577
149.780 102.330 128.556
150.146 102.311 128.535
150.513 102.292 128.516
150.879 102.272 128.500
151.245 102.253 128.487
151.611 102.233 128.477
151.978 102.214 128.470
152.344 102.195 128.465
152.710 102.177 128.463
153.076 102.159 128.458
153.442 102.143 128.450
153.809 102.126 128.435
154.175 102.109 128.418
154.541 102.092 128.400
154.907 102.074 128.386
155.273 102.056 128.375
155.640 102.039 128.366
156.006 102.022 128.354
156.372 102.005 128.340
156.738 101.987 128.327
157.104 101.969 128.320
157.471 101.951 128.320
157.837 101.935 128.324
158.203 101.920 128.322
158.569 101.906 128.307
158.936 101.890 128.280
159.302 101.873 128.248
159.668 101.852 128.226
160.034 101.831 128.219
160.400 101.812 128.225
160.767 101.794 128.236
161.133 101.777 128.241
161.499 101.762 128.235
161.865 101.745 128.222
162.231 101.727 128.209
162.598 101.708 128.202
162.964 101.690 128.202
163.330 101.673 128.203
163.696 101.657 128.199
164.062 101.641 128.189
164.429 101.624 128.175
164.795 101.606 128.162
165.161 101.589 128.153
165.527 101.571 128.148
165.894 101.554 128.143
166.260 101.538 128.137
166.626 101.521 128.128
166.992 101.503 128.119
167.358 101.486 128.114
167.725 101.468 128.116
168.091 101.452 128.121
168.457 101.437 128.124
168.823 101.422 128.120
169.189 101.407 128.107
169.556 101.390 128.091
169.922 101.373 128.077
170.288 101.355 128.071
170.654 101.338 128.075
171.021 101.321 128.085
171.387 101.306 128.094
171.753 101.292 128.098
172.119 101.277 128.095
172.485 101.262 128.089
172.852 101.247 128.082
173.218 101.231 128.077
173.584 101.215 128.074
173.950 101.199 128.072
174.316 101.184 128.071
174.683 101.168 128.072
175.049 101.152 128.074
175.415 101.137 128.077
175.781 101.122 128.079
176.147 101.108 128.077
176.514 101.094 128.072
176.880 101.078 128.065
177.246 101.063 128.058
177.612 101.047 128.056
177.979 101.031 128.058
178.345 101.015 128.061
178.711 101.000 128.063
179.077 100.985 128.063
179.443 100.970 128.063
179.810 100.955 128.065
180.176 100.940 128.070
180.542 100.925 128.074
180.908 100.911 128.075
181.274 100.897 128.071
181.641 100.882 128.066
182.007 100.866 128.062
182.373 100.850 128.065
182.739 100.834 128.072
183.105 100.820 128.081
183.472 100.806 128.086
183.838 100.793 128.086
184.204 100.779 128.080
184.570 100.764 128.073
184.937 100.748 128.068
185.303 100.732 128.068
185.669 100.716 128.074
186.035 100.701 128.084
186.401 100.687 128.094
186.768 100.673 128.100
187.134 100.659 128.102
187.500 100.645 128.100
187.866 100.630 128.100
188.232 100.615 128.104
188.599 100.600 128.112
188.965 100.586 128.121
189.331 100.573 128.129
189.697 100.560 128.131
190.063 100.546 128.128
190.430 100.532 128.121
190.796 100.518 128.116
191.162 100.503 128.114
191.528 100.488 128.117
191.895 100.474 128.123
192.261 100.461 128.129
192.627 100.447 128.134
192.993 100.434 128.138
193.359 100.420 128.142
193.726 100.406 128.148
194.092 100.393 128.156
194.458 100.380 128.167
194.824 100.368 128.177
195.190 100.356 128.183
195.557 100.344 128.184
195.923 100.331 128.182
196.289 100.318 128.181
196.655 100.304 128.185
197.021 100.290 128.194
197.388 100.277 128.207
197.754 100.264 128.220
198.120 100.252 128.229
198.486 100.240 128.235
198.853 100.227 128.240
199.219 100.215 128.244
199.585 100.202 128.250
199.951 100.189 128.255
200.317 100.176 128.259
200.684 100.163 128.261
201.050 100.150 128.264
201.416 100.136 128.269
201.782 100.122 128.277
202.148 100.109 128.285
202.515 100.096 128.293
202.881 100.083 128.299
203.247 100.069 128.306
203.613 100.056 128.313
203.979 100.043 128.323
204.346 100.030 128.333
204.712 100.018 128.342
205.078 100.006 128.348
205.444 99.993 128.351
205.811 99.980 128.353
206.177 99.967 128.357
206.543 99.954 128.363
206.909 99.941 128.372
207.275 99.929 128.381
207.642 99.916 128.389
208.008 99.903 128.397
208.374 99.891 128.406
208.740 99.878 128.417
209.106 99.866 128.431
209.473 99.854 128.445
209.839 99.842 128.456
210.205 99.831 128.463
210.571 99.819 128.467
210.938 99.807 128.470
211.304 99.793 128.478
211.670 99.780 128.491
212.036 99.768 128.507
212.402 99.757 128.521
212.769 99.745 128.531
213.135 99.733 128.536
213.501 99.721 128.540
213.867 99.708 128.549
214.233 99.694 128.563
214.600 99.681 128.581
214.966 99.669 128.597
215.332 99.658 128.607
215.698 99.646 128.613
216.064 99.633 128.619
216.431 99.619 128.630
216.797 99.606 128.646
217.163 99.594 128.663
217.529 99.583 128.675
217.896 99.571 128.681
218.262 99.559 128.683
218.628 99.545 128.687
218.994 99.531 128.698
219.360 99.518 128.714
219.727 99.505 128.733
220.093 99.493 128.750
220.459 99.481 128.763
220.825 99.470 128.774
221.191 99.457 128.783
221.558 99.445 128.792
221.924 99.433 128.802
222.290 99.420 128.810
222.656 99.408 128.818
223.022 99.395 128.826
223.389 99.382 128.836
223.755 99.369 128.849
224.121 99.357 128.865
224.487 99.345 128.882
224.854 99.333 128.896
225.220 99.322 128.907
225.586 99.311 128.915
225.952 99.299 128.920
226.318 99.287 128.924
226.685 99.274 128.931
227.051 99.261 128.942
227.417 99.248 128.958
227.783 99.236 128.978
228.149 99.224 128.999
228.516 99.213 129.016
228.882 99.202 129.028
229.248 99.191 129.035
229.614 99.178 129.043
229.980 99.165 129.056
230.347 99.152 129.077
230.713 99.140 129.104
231.079 99.129 129.129
231.445 99.120 129.147
231.812 99.110 129.156
232.178 99.099 129.158
232.544 99.087 129.160
232.910 99.075 129.169
233.276 99.062 129.186
233.643 99.051 129.205
234.009 99.041 129.221
234.375 99.031 129.230
234.741 99.020 129.233
235.107 99.008 129.235
235.474 98.995 129.243
235.840 98.982 129.261
236.206 98.970 129.284
236.572 98.960 129.310
236.938 98.950 129.332
237.305 98.940 129.349
237.671 98.930 129.360
238.037 98.920 129.368
238.403 98.908 129.378
238.770 98.896 129.391
239.136 98.885 129.406
239.502 98.873 129.423
239.868 98.861 129.441
240.234 98.849 129.460
240.601 98.838 129.479
240.967 98.827 129.498
241.333 98.817 129.513
241.699 98.806 129.522
242.065 98.795 129.525
242.432 98.783 129.528
242.798 98.769 129.538
243.164 98.757 129.557
243.530 98.746 129.580
243.896 98.737 129.596
244.263 98.728 129.596
244.629 98.718 129.581
244.995 98.704 129.563
245.361 98.688 129.560
245.728 98.671 129.583
246.094 98.657 129.630
246.460 98.646 129.685
246.826 98.639 129.729
247.192 98.634 129.751
247.559 98.627 129.753
247.925 98.618 129.748
248.291 98.607 129.749
248.657 98.594 129.763
249.023 98.582 129.787
249.390 98.572 129.815
249.756 98.562 129.842
250.122 98.552 129.866
250.488 98.543 129.885
250.854 98.533 129.901
251.221 98.523 129.916
251.587 98.512 129.928
251.953 98.501 129.940
252.319 98.490 129.954
252.686 98.478 129.970
253.052 98.467 129.989
253.418 98.456 130.009
253.784 98.446 130.027
254.150 98.435 130.044
254.517 98.425 130.059
254.883 98.415 130.074
255.249 98.405 130.087
255.615 98.394 130.098
255.981 98.384 130.108
256.348 98.373 130.117
256.714 98.361 130.130
257.080 98.349 130.149
257.446 98.338 130.173
257.812 98.327 130.199
258.179 98.318 130.225
258.545 98.308 130.247
258.911 98.298 130.266
259.277 98.288 130.285
259.644 98.278 130.305
260.010 98.267 130.327
260.376 98.257 130.349
260.742 98.248 130.368
261.108 98.238 130.384
261.475 98.228 130.398
261.841 98.217 130.412
262.207 98.207 130.425
262.573 98.196 130.439
262.939 98.185 130.453
263.306 98.174 130.467
263.672 98.162 130.483
264.038 98.151 130.503
264.404 98.140 130.524
264.771 98.130 130.544
265.137 98.120 130.562
265.503 98.110 130.579
265.869 98.099 130.596
266.235 98.088 130.618
266.602 98.078 130.646
266.968 98.068 130.674
267.334 98.060 130.699
267.700 98.052 130.716
268.066 98.043 130.726
268.433 98.033 130.736
268.799 98.022 130.751
269.165 98.012 130.771
269.531 98.001 130.796
269.897 97.991 130.819
270.264 97.980 130.841
270.630 97.970 130.864
270.996 97.959 130.890
271.362 97.949 130.920
271.729 97.939 130.948
272.095 97.931 130.968
272.461 97.922 130.977
272.827 97.911 130.982
273.193 97.898 130.993
273.560 97.885 131.016
273.926 97.872 131.051
274.292 97.862 131.087
274.658 97.853 131.114
275.024 97.843 131.130
275.391 97.832 131.143
275.757 97.820 131.164
276.123 97.807 131.200
276.489 97.796 131.248
276.855 97.789 131.294
277.222 97.783 131.326
277.588 97.777 131.340
277.954 97.769 131.342
278.320 97.759 131.344
278.687 97.747 131.355
279.053 97.736 131.378
279.419 97.725 131.409
279.785 97.716 131.443
280.151 97.707 131.473
280.518 97.698 131.500
280.884 97.690 131.525
281.250 97.681 131.549
281.616 97.672 131.574
281.982 97.663 131.599
282.349 97.654 131.625
282.715 97.646 131.651
283.081 97.637 131.677
283.447 97.628 131.703
283.813 97.620 131.729
284.180 97.612 131.753
284.546 97.603 131.776
284.912 97.595 131.799
285.278 97.586 131.820
285.645 97.578 131.840
286.011 97.569 131.858
286.377 97.560 131.876
286.743 97.550 131.896
287.109 97.541 131.918
287.476 97.531 131.943
287.842 97.523 131.970
288.208 97.515 131.997
288.574 97.507 132.021
288.940 97.499 132.040
289.307 97.492 132.056
289.673 97.483 132.071
290.039 97.474 132.088
290.405 97.466 132.109
290.771 97.457 132.132
291.138 97.450 132.153
291.504 97.442 132.170
291.870 97.434 132.182
292.236 97.425 132.195
292.603 97.415 132.213
292.969 97.405 132.237
293.335 97.397 132.264
293.701 97.389 132.289
294.067 97.382 132.306
294.434 97.374 132.316
294.800 97.365 132.323
295.166 97.355 132.334
295.532 97.344 132.353
295.898 97.334 132.378
296.265 97.326 132.405
296.631 97.318 132.427
296.997 97.310 132.442
297.363 97.301 132.454
297.729 97.292 132.467
298.096 97.282 132.487
298.462 97.273 132.513
298.828 97.265 132.540
299.194 97.259 132.562
299.561 97.252 132.575
299.927 97.244 132.582
300.293 97.235 132.588
300.659 97.226 132.598
301.025 97.215 132.614
301.392 97.206 132.636
301.758 97.196 132.659
302.124 97.187 132.682
302.490 97.178 132.706
302.856 97.168 132.731
303.223 97.159 132.757
303.589 97.150 132.784
303.955 97.142 132.808
304.321 97.133 132.829
304.688 97.125 132.848
305.054 97.116 132.865
305.420 97.107 132.883
305.786 97.098 132.901
306.152 97.090 132.917
306.519 97.080 132.932
306.885 97.071 132.947
307.251 97.061 132.966
307.617 97.051 132.991
307.983 97.042 133.020
308.350 97.035 133.047
308.716 97.028 133.068
309.082 97.021 133.080
309.448 97.013 133.087
309.814 97.003 133.096
310.181 96.994 133.111
310.547 96.984 133.132
310.913 96.975 133.156
311.279 96.966 133.179
311.646 96.957 133.201
312.012 96.948 133.222
312.378 96.939 133.247
312.744 96.931 133.273
313.110 96.923 133.299
313.477 96.915 133.321
313.843 96.907 133.338
314.209 96.898 133.353
314.575 96.889 133.372
314.941 96.880 133.397
315.308 96.871 133.423
315.674 96.863 133.446
316.040 96.855 133.462
316.406 96.845 133.477
316.772 96.834 133.497
317.139 96.824 133.529
317.505 96.815 133.569
317.871 96.808 133.607
318.237 96.803 133.632
318.604 96.797 133.642
318.970 96.790 133.642
319.336 96.780 133.645
319.702 96.769 133.659
320.068 96.759 133.686
320.435 96.750 133.715
320.801 96.743 133.739
321.167 96.735 133.754
321.533 96.727 133.764
321.899 96.717 133.779
322.266 96.706 133.803
322.632 96.697 133.834
322.998 96.689 133.865
323.364 96.682 133.889
323.730 96.675 133.906
324.097 96.666 133.919
324.463 96.657 133.937
324.829 96.647 133.961
325.195 96.638 133.991
325.562 96.631 134.020
325.928 96.623 134.044
326.294 96.616 134.062
326.660 96.607 134.077
327.026 96.598 134.095
327.393 96.589 134.116
327.759 96.580 134.141
328.125 96.571 134.167
328.491 96.563 134.192
328.857 96.555 134.214
329.224 96.547 134.233
329.590 96.539 134.251
329.956 96.531 134.265
330.322 96.522 134.279
330.688 96.513 134.294
331.055 96.503 134.315
331.421 96.493 134.343
331.787 96.484 134.375
332.153 96.477 134.405
332.520 96.471 134.428
332.886 96.464 134.440
333.252 96.456 134.448
333.618 96.447 134.460
333.984 96.436 134.481
334.351 96.427 134.511
334.717 96.419 134.545
335.083 96.412 134.575
335.449 96.406 134.594
335.815 96.399 134.605
336.182 96.391 134.614
336.548 96.381 134.627
336.914 96.371 134.648
337.280 96.361 134.679
337.646 96.352 134.715
338.013 96.344 134.752
338.379 96.338 134.782
338.745 96.332 134.802
339.111 96.326 134.812
339.478 96.318 134.817
339.844 96.308 134.826
340.210 96.298 134.844
340.576 96.287 134.873
340.942 96.279 134.907
341.309 96.271 134.938
341.675 96.264 134.962
342.041 96.257 134.982
342.407 96.248 135.002
342.773 96.240 135.029
343.140 96.232 135.060
343.506 96.225 135.088
343.872 96.219 135.107
344.238 96.212 135.118
344.604 96.203 135.130
344.971 96.193 135.151
345.337 96.183 135.185
345.703 96.175 135.226
346.069 96.169 135.262
346.436 96.164 135.284
346.802 96.158 135.295
347.168 96.150 135.304
347.534 96.140 135.320
347.900 96.130 135.348
348.267 96.121 135.383
348.633 96.114 135.417
348.999 96.108 135.444
349.365 96.101 135.461
349.731 96.093 135.477
350.098 96.085 135.498
350.464 96.076 135.526
350.830 96.068 135.559
351.196 96.061 135.592
351.562 96.054 135.621
351.929 96.048 135.644
352.295 96.041 135.662
352.661 96.034 135.680
353.027 96.026 135.699
353.394 96.018 135.720
353.760 96.009 135.743
354.126 96.001 135.767
354.492 95.992 135.794
354.858 95.984 135.823
355.225 95.976 135.853
355.591 95.969 135.883
355.957 95.962 135.912
356.323 95.954 135.939
356.689 95.947 135.965
357.056 95.940 135.991
357.422 95.933 136.016
357.788 95.926 136.038
358.154 95.919 136.056
358.521 95.911 136.073
358.887 95.903 136.093
359.253 95.894 136.118
359.619 95.886 136.149
359.985 95.878 136.182
360.352 95.871 136.210
360.718 95.865 136.234
361.084 95.858 136.253
361.450 95.850 136.274
361.816 95.842 136.297
362.183 95.834 136.323
362.549 95.826 136.349
362.915 95.818 136.376
363.281 95.811 136.403
363.647 95.803 136.432
364.014 95.796 136.461
364.380 95.789 136.487
364.746 95.782 136.509
365.112 95.774 136.531
365.479 95.766 136.557
365.845 95.758 136.589
366.211 95.752 136.626
366.577 95.747 136.656
366.943 95.743 136.673
367.310 95.738 136.674
367.676 95.730 136.671
368.042 95.719 136.676
368.408 95.707 136.700
368.774 95.697 136.740
369.141 95.689 136.787
369.507 95.684 136.828
369.873 95.678 136.857
370.239 95.672 136.878
370.605 95.665 136.899
370.972 95.658 136.924
371.338 95.651 136.954
371.704 95.644 136.983
372.070 95.638 137.006
372.437 95.632 137.023
372.803 95.624 137.038
373.169 95.615 137.058
373.535 95.606 137.086
373.901 95.598 137.121
374.268 95.591 137.159
374.634 95.585 137.191
375.000 95.580 137.215
375.366 95.574 137.230
375.732 95.567 137.241
376.099 95.559 137.257
376.465 95.550 137.282
376.831 95.543 137.312
377.197 95.536 137.343
377.563 95.531 137.367
377.930 95.525 137.382
378.296 95.517 137.395
378.662 95.508 137.415
379.028 95.499 137.447
379.395 95.490 137.491
379.761 95.484 137.538
380.127 95.480 137.577
380.493 95.476 137.603
380.859 95.471 137.620
381.226 95.464 137.634
381.592 95.457 137.654
381.958 95.450 137.681
382.324 95.443 137.713
382.690 95.437 137.744
383.057 95.431 137.773
383.423 95.425 137.797
383.789 95.418 137.819
384.155 95.411 137.840
384.521 95.404 137.863
384.888 95.397 137.888
385.254 95.389 137.916
385.620 95.382 137.947
385.986 95.376 137.977
386.353 95.370 138.006
386.719 95.364 138.031
387.085 95.358 138.052
387.451 95.351 138.072
387.817 95.344 138.094
388.184 95.336 138.121
388.550 95.329 138.154
388.916 95.323 138.190
389.282 95.317 138.224
389.648 95.313 138.254
390.015 95.308 138.278
390.381 95.303 138.298
390.747 95.297 138.317
391.113 95.291 138.336
391.479 95.284 138.356
391.846 95.277 138.378
392.212 95.269 138.404
392.578 95.263 138.433
392.944 95.256 138.464
393.311 95.251 138.493
393.677 95.246 138.516
394.043 95.240 138.532
394.409 95.233 138.545
394.775 95.225 138.562
395.142 95.217 138.588
395.508 95.209 138.624
395.874 95.203 138.664
396.240 95.198 138.701
396.606 95.193 138.731
396.973 95.189 138.755
397.339 95.184 138.778
397.705 95.179 138.801
398.071 95.174 138.824
398.438 95.169 138.842
398.804 95.164 138.856
399.170 95.157 138.870
399.536 95.149 138.892
399.902 95.141 138.924
400.269 95.134 138.964
400.635 95.128 139.005
401.001 95.123 139.041
401.367 95.119 139.070
401.733 95.114 139.093
402.100 95.108 139.115
402.466 95.102 139.138
402.832 95.095 139.161
403.198 95.088 139.185
403.564 95.081 139.213
403.931 95.074 139.244
404.297 95.068 139.277
404.663 95.062 139.309
405.029 95.056 139.335
405.396 95.051 139.360
405.762 95.044 139.386
406.128 95.038 139.417
406.494 95.033 139.451
406.860 95.029 139.480
407.227 95.025 139.499
407.593 95.020 139.508
407.959 95.013 139.517
408.325 95.005 139.538
408.691 94.997 139.572
409.058 94.990 139.615
409.424 94.986 139.653
409.790 94.982 139.680
410.156 94.976 139.700
410.522 94.970 139.721
410.889 94.962 139.750
411.255 94.956 139.786
411.621 94.950 139.824
411.987 94.945 139.857
412.354 94.939 139.884
412.720 94.933 139.910
413.086 94.926 139.940
413.452 94.920 139.974
413.818 94.914 140.008
414.185 94.909 140.036
414.551 94.904 140.059
414.917 94.898 140.080
415.283 94.892 140.101
415.649 94.885 140.126
416.016 94.878 140.154
416.382 94.872 140.183
416.748 94.866 140.213
417.114 94.861 140.242
417.480 94.856 140.269
417.847 94.852 140.291
418.213 94.847 140.307
418.579 94.841 140.320
418.945 94.834 140.336
419.312 94.826 140.362
419.678 94.819 140.398
420.044 94.813 140.440
420.410 94.809 140.477
420.776 94.805 140.504
421.143 94.801 140.522
421.509 94.795 140.538
421.875 94.787 140.560
422.241 94.780 140.591
422.607 94.772 140.631
422.974 94.766 140.673
423.340 94.760 140.716
423.706 94.756 140.757
424.072 94.752 140.795
424.438 94.748 140.827
424.805 94.745 140.851
425.171 94.741 140.866
