* Measurement data measured by REW V5.19
* Source: default [default], no input selected, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS  With no timing reference
* Dated: Sep 30, 2020 12:55:30 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: FiiO FH3 (L)
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
163.696 98.037 154.411
164.062 98.028 154.422
164.429 98.018 154.440
164.795 98.008 154.464
165.161 97.998 154.491
165.527 97.988 154.517
165.894 97.979 154.541
166.260 97.969 154.565
166.626 97.959 154.590
166.992 97.949 154.615
167.358 97.940 154.637
167.725 97.932 154.653
168.091 97.923 154.663
168.457 97.913 154.668
168.823 97.903 154.672
169.189 97.892 154.676
169.556 97.880 154.684
169.922 97.869 154.699
170.288 97.859 154.722
170.654 97.850 154.747
171.021 97.843 154.769
171.387 97.836 154.783
171.753 97.829 154.789
172.119 97.821 154.793
172.485 97.811 154.800
172.852 97.801 154.814
173.218 97.792 154.836
173.584 97.783 154.861
173.950 97.774 154.887
174.316 97.767 154.911
174.683 97.759 154.933
175.049 97.751 154.952
175.415 97.743 154.967
175.781 97.734 154.982
176.147 97.725 154.997
176.514 97.716 155.016
176.880 97.706 155.037
177.246 97.698 155.058
177.612 97.689 155.075
177.979 97.680 155.088
178.345 97.671 155.101
178.711 97.661 155.116
179.077 97.652 155.136
179.443 97.643 155.160
179.810 97.634 155.183
180.176 97.627 155.203
180.542 97.619 155.220
180.908 97.611 155.234
181.274 97.603 155.247
181.641 97.595 155.260
182.007 97.587 155.273
182.373 97.578 155.286
182.739 97.568 155.302
183.105 97.559 155.325
183.472 97.549 155.356
183.838 97.542 155.391
184.204 97.535 155.422
184.570 97.530 155.444
184.937 97.524 155.456
185.303 97.516 155.462
185.669 97.508 155.470
186.035 97.498 155.486
186.401 97.489 155.510
186.768 97.481 155.538
187.134 97.474 155.562
187.500 97.468 155.580
187.866 97.460 155.592
188.232 97.452 155.604
188.599 97.444 155.620
188.965 97.435 155.641
189.331 97.427 155.664
189.697 97.420 155.688
190.063 97.412 155.709
190.430 97.405 155.727
190.796 97.398 155.745
191.162 97.391 155.762
191.528 97.383 155.780
191.895 97.376 155.799
192.261 97.368 155.820
192.627 97.361 155.844
192.993 97.353 155.870
193.359 97.347 155.896
193.726 97.341 155.920
194.092 97.335 155.938
194.458 97.329 155.951
194.824 97.323 155.960
195.190 97.315 155.969
195.557 97.307 155.985
195.923 97.298 156.007
196.289 97.291 156.035
196.655 97.285 156.064
197.021 97.279 156.087
197.388 97.274 156.102
197.754 97.268 156.111
198.120 97.260 156.120
198.486 97.251 156.135
198.853 97.241 156.160
199.219 97.233 156.195
199.585 97.225 156.236
199.951 97.219 156.277
200.317 97.213 156.312
200.684 97.209 156.339
201.050 97.204 156.358
201.416 97.198 156.371
201.782 97.191 156.385
202.148 97.183 156.401
202.515 97.176 156.419
202.881 97.169 156.436
203.247 97.162 156.447
203.613 97.155 156.455
203.979 97.147 156.463
204.346 97.138 156.478
204.712 97.129 156.501
205.078 97.121 156.528
205.444 97.115 156.554
205.811 97.109 156.578
206.177 97.104 156.602
206.543 97.098 156.629
206.909 97.094 156.655
207.275 97.091 156.672
207.642 97.087 156.678
208.008 97.080 156.682
208.374 97.070 156.701
208.740 97.061 156.745
209.106 97.054 156.805
209.473 97.051 156.857
209.839 97.048 156.884
210.205 97.042 156.892
210.571 97.031 156.909
210.938 97.019 156.960
211.304 97.010 157.037
211.670 97.009 157.097
212.036 97.008 157.095
212.402 97.000 157.034
212.769 96.975 156.976
213.135 96.939 157.015
213.501 96.906 157.198
213.867 96.893 157.482
214.233 96.907 157.742
214.600 96.940 157.853
214.966 96.971 157.771
215.332 96.983 157.563
215.698 96.970 157.354
216.064 96.941 157.246
216.431 96.912 157.264
216.797 96.896 157.349
217.163 96.892 157.421
217.529 96.892 157.437
217.896 96.888 157.414
218.262 96.879 157.398
218.628 96.867 157.422
218.994 96.859 157.478
219.360 96.857 157.531
219.727 96.858 157.554
220.093 96.855 157.550
220.459 96.847 157.547
220.825 96.836 157.571
221.191 96.826 157.628
221.558 96.820 157.696
221.924 96.817 157.752
222.290 96.814 157.783
222.656 96.808 157.801
223.022 96.799 157.824
223.389 96.788 157.866
223.755 96.780 157.926
224.121 96.775 157.986
224.487 96.772 158.027
224.854 96.769 158.043
225.220 96.763 158.042
225.586 96.754 158.044
225.952 96.743 158.066
226.318 96.733 158.113
226.685 96.726 158.174
227.051 96.724 158.233
227.417 96.723 158.276
227.783 96.723 158.302
228.149 96.721 158.319
228.516 96.717 158.339
228.882 96.713 158.368
229.248 96.708 158.405
229.614 96.704 158.444
229.980 96.699 158.485
230.347 96.693 158.532
230.713 96.686 158.591
231.079 96.680 158.666
231.445 96.675 158.750
231.812 96.673 158.832
232.178 96.673 158.902
232.544 96.674 158.955
232.910 96.674 158.988
233.276 96.673 159.006
233.643 96.669 159.014
234.009 96.663 159.024
234.375 96.657 159.045
234.741 96.651 159.078
235.107 96.648 159.114
235.474 96.648 159.138
235.840 96.650 159.139
236.206 96.650 159.122
236.572 96.647 159.107
236.938 96.643 159.112
237.305 96.642 159.134
237.671 96.645 159.155
238.037 96.649 159.153
238.403 96.650 159.132
238.770 96.647 159.119
239.136 96.640 159.144
239.502 96.637 159.208
239.868 96.640 159.275
240.234 96.646 159.301
240.601 96.647 159.285
240.967 96.636 159.274
241.333 96.620 159.330
241.699 96.608 159.464
242.065 96.612 159.605
242.432 96.625 159.649
242.798 96.631 159.549
243.164 96.611 159.381
243.530 96.561 159.314
243.896 96.501 159.495
244.263 96.466 159.922
244.629 96.480 160.409
244.995 96.538 160.697
245.361 96.608 160.635
245.728 96.652 160.278
246.094 96.651 159.831
246.460 96.612 159.515
246.826 96.564 159.431
247.192 96.533 159.520
247.559 96.527 159.635
247.925 96.536 159.658
248.291 96.544 159.581
248.657 96.540 159.475
249.023 96.528 159.417
249.390 96.517 159.426
249.756 96.514 159.462
250.122 96.517 159.475
250.488 96.520 159.454
250.854 96.517 159.424
251.221 96.510 159.422
251.587 96.503 159.455
251.953 96.500 159.503
252.319 96.501 159.535
252.686 96.500 159.541
253.052 96.495 159.534
253.418 96.486 159.538
253.784 96.476 159.566
254.150 96.467 159.613
254.517 96.461 159.663
254.883 96.457 159.701
255.249 96.454 159.719
255.615 96.450 159.718
255.981 96.444 159.706
256.348 96.436 159.694
256.714 96.425 159.695
257.080 96.415 159.715
257.446 96.408 159.748
257.812 96.404 159.778
258.179 96.403 159.789
258.545 96.401 159.778
258.911 96.396 159.760
259.277 96.388 159.756
259.644 96.379 159.775
260.010 96.374 159.811
260.376 96.371 159.842
260.742 96.370 159.856
261.108 96.366 159.854
261.475 96.360 159.856
261.841 96.351 159.874
262.207 96.344 159.910
262.573 96.340 159.950
262.939 96.337 159.976
263.306 96.334 159.987
263.672 96.328 159.994
264.038 96.321 160.011
264.404 96.314 160.041
264.771 96.310 160.073
265.137 96.307 160.095
265.503 96.304 160.101
265.869 96.299 160.102
266.235 96.292 160.112
266.602 96.285 160.135
266.968 96.281 160.165
267.334 96.277 160.189
267.700 96.274 160.203
268.066 96.269 160.213
268.433 96.262 160.232
268.799 96.257 160.261
269.165 96.252 160.290
269.531 96.248 160.307
269.897 96.242 160.312
270.264 96.233 160.321
270.630 96.223 160.350
270.996 96.215 160.396
271.362 96.211 160.439
271.729 96.209 160.452
272.095 96.204 160.435
272.461 96.195 160.415
272.827 96.182 160.427
273.193 96.172 160.475
273.560 96.171 160.525
273.926 96.177 160.521
274.292 96.179 160.436
274.658 96.170 160.306
275.024 96.144 160.211
275.391 96.110 160.230
275.757 96.084 160.377
